id,suburb,fuel_code,Aug_2016,Sep_2016,Oct_2016,Nov_2016,Dec_2016,Jan_2017,Feb_2017,Mar_2017,Apr_2017,May_2017,Jun_2017,Jul_2017,Aug_2017,Sep_2017,Oct_2017,Nov_2017,Dec_2017,Jan_2018,Feb_2018,Mar_2018,Apr_2018,May_2018,Jun_2018,Jul_2018,Aug_2018,Sep_2018,Oct_2018,Nov_2018,Dec_2018,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019
10405,Matraville,P95,122.81923076923067,127.04556962025305,128.41111111111098,128.39218749999992,135.74230769230772,142.66666666666657,143.05833333333337,129.88181818181815,136.03999999999994,137.52499999999984,134.53582089552222,130.4073529411764,132.6184210526314,139.6846153846152,141.59333333333316,145.99677419354842,146.43333333333337,146.63333333333335,144.74000000000007,143.80285714285714,151.255357142857,158.50869565217383,158.73999999999992,154.84324324324317,158.18235294117642,166.35428571428568,168.93478260869557,146.28139534883712,142.2423076923076,135.3727272727273,143.77000000000004,146.7947368421053,161.96666666666664,158.39411764705883,151.73111111111103,149.5411764705882,153.27999999999997,155.08823529411768,165.16486486486485
10406,Mays Hill,P95,129.225,133.65555555555557,137.321052631579,134.08181818181822,139.73333333333332,144.45000000000002,148.375,137.65000000000003,141.6142857142857,143.56666666666666,138.73333333333338,133.125,138.40000000000003,140.20769230769235,139.28666666666672,149.3166666666667,147.525,152.5666666666667,151.52000000000004,145.4666666666667,157.16666666666669,160.43333333333337,159.86363636363637,158.24,163.12857142857143,168.76000000000005,170.92000000000002,146.70000000000002,146.14444444444447,145.54000000000002,146.53333333333333,139.7,157.2,168.7,157.7,153.03333333333333,162.7,169.25,163.2
10407,McCarrs Creek,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10408,McGraths Hill,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10409,McMahons Point,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10410,Meadowbank,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10411,Melrose Park,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10412,Menai,P95,123.35312499999998,132.06067415730325,132.43333333333328,132.5436619718309,139.19333333333327,146.7130769230769,136.2024096385542,134.60571428571424,142.65714285714287,137.06710526315786,132.97241379310333,126.85833333333316,134.85977011494236,144.519718309859,146.09629629629632,148.41818181818172,152.00000000000006,152.11874999999998,152.18695652173918,152.92173913043484,155.35116279069763,160.76326530612238,160.6294117647058,155.69859154929568,159.2999999999999,169.80270270270273,169.71666666666664,147.76049382716045,146.07878787878784,141.04074074074077,138.27692307692308,146.85000000000002,156.14545454545458,157.8636363636364,159.37894736842108,154.50606060606057,160.08333333333337,166.82941176470587,174.15333333333336
10413,Menangle Park,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10414,Merrylands,P95,123.78250000000011,128.23636363636356,132.27622950819648,128.81547619047603,141.060465116279,145.0374999999998,145.04255319148928,129.64950495049519,137.48691588785044,132.97735849056605,133.8554744525546,127.15072463768145,130.91581920903985,138.20121212121225,142.9949999999999,145.6441176470588,149.62758620689658,146.3744186046511,151.19038461538452,142.46486486486486,154.6307692307691,159.79367088607574,157.7971428571427,155.65145631067955,161.5112068965518,167.09016393442607,168.8140186915887,143.91265822784806,144.68736842105255,143.93703703703707,143.74545454545455,149.54117647058828,159.91111111111115,158.45999999999992,152.63548387096773,153.70000000000002,158.036,158.9551724137931,167.6842105263157
10415,Merrylands West,P95,122.39999999999999,123.35454545454546,128.00000000000006,124.04285714285719,132.34444444444446,135.32857142857148,136.23333333333338,125.71818181818183,135.44545454545457,133.52500000000003,129.9588235294118,128.74615384615387,132.90000000000003,137.84117647058827,142.1352941176471,146.90000000000003,147.10000000000002,148.04285714285714,146.025,150.50000000000003,154.01111111111112,158.025,155.4,154.65,157.525,161.7888888888889,161.80909090909094,141.7888888888889,141.8,142.9,149.9,147.4,152.5666666666667,160.65,142.9,152.4,157.15,166.15,161.9
10416,Middle Cove,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10417,Middle Dural,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10418,Middleton Grange,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10419,Miller,P95,124.75238095238092,130.7622950819671,131.60000000000002,126.68974358974363,140.41666666666657,145.7031914893616,136.41463414634143,133.35555555555555,145.01111111111112,139.15000000000003,130.16969696969693,128.60500000000005,134.64594594594595,139.851282051282,141.14117647058828,155.16666666666666,151.45555555555558,149.07391304347829,150.4823529411765,147.74705882352941,153.3631578947369,160.36153846153852,161.0384615384616,154.17000000000004,161.37058823529415,166.7055555555556,166.64999999999995,140.04000000000005,143.28461538461542,144.15,139.7,148.9,153.9,157.3,154.15,156.71818181818185,154.75714285714284,166.65,165.6142857142857
10420,Millers Point,P95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
