id,suburb,fuel_code,Aug_2016,Sep_2016,Oct_2016,Nov_2016,Dec_2016,Jan_2017,Feb_2017,Mar_2017,Apr_2017,May_2017,Jun_2017,Jul_2017,Aug_2017,Sep_2017,Oct_2017,Nov_2017,Dec_2017,Jan_2018,Feb_2018,Mar_2018,Apr_2018,May_2018,Jun_2018,Jul_2018,Aug_2018,Sep_2018,Oct_2018,Nov_2018,Dec_2018,Jan_2019,Feb_2019,Mar_2019,Apr_2019,May_2019,Jun_2019,Jul_2019,Aug_2019,Sep_2019,Oct_2019
10402,Marsden Park,U91,111.0679245283018,119.13269230769222,119.40727272727264,118.49411764705889,128.50526315789477,129.97058823529414,135.00416666666672,119.74615384615387,131.09047619047624,127.65000000000005,124.16000000000005,118.2522727272727,121.83076923076909,129.059574468085,134.21818181818185,136.6045454545455,135.74761904761897,135.971875,137.96499999999997,134.8451612903226,143.3032258064516,149.1210526315789,148.7723404255318,141.66833333333318,148.3862745098038,153.2510638297871,155.36393442622935,131.25316455696196,131.2715789473683,132.58474576271178,129.75624999999994,137.46521739130438,149.32857142857148,149.78275862068966,145.23333333333335,141.24000000000004,146.86190476190478,143.68947368421053,156.03333333333336
10403,Marsfield,U91,110.04000000000003,116.00454545454546,116.73043478260873,118.92727272727275,130.0,132.1692307692308,131.875,121.30909090909091,127.5111111111111,125.79166666666667,121.90000000000003,118.54782608695658,119.65142857142862,128.33333333333337,133.8416666666667,140.475,137.57857142857148,140.66,138.83,135.06,148.7,147.70000000000005,151.9714285714286,145.50000000000003,152.8769230769231,160.0,164.03913043478266,131.7434782608696,133.40000000000003,125.2,125.6,129.65,153.4,151.56666666666666,142.65,141.9,148.15,143.9,158.10000000000002
10404,Mascot,U91,113.59374999999994,120.7089285714285,122.61228070175433,122.10833333333328,126.74705882352943,137.20000000000002,132.08965517241384,123.44499999999996,129.5242424242424,128.12051282051274,127.14615384615375,120.35178571428563,124.4049180327868,130.8467741935483,133.0682926829268,137.28260869565221,137.46250000000003,136.83636363636367,135.88823529411766,135.28333333333333,142.4727272727273,149.27499999999998,150.33255813953483,145.73684210526312,149.59999999999997,157.56956521739133,160.04857142857142,140.8347826086956,134.22647058823532,129.50526315789477,132.61739130434788,139.65000000000003,147.33076923076925,150.73809523809527,150.8249999999999,147.33703703703708,149.44146341463406,151.52424242424243,158.09047619047624
10405,Matraville,U91,113.93333333333337,115.3571428571429,117.28461538461544,117.16400000000004,122.6,133.90000000000003,128.9,119.40000000000003,123.02500000000003,124.45789473684215,122.9384615384616,119.0,120.26000000000003,126.33000000000004,128.8130434782609,133.70000000000005,135.30000000000004,135.54705882352945,134.96666666666673,133.204347826087,137.81200000000007,146.82857142857145,146.812,142.5,145.75,153.04545454545453,156.86363636363637,135.67241379310346,130.54166666666666,121.0,131.64285714285714,133.7,146.2,145.33333333333334,139.6818181818182,139.76153846153846,141.23333333333332,145.26,150.75
10406,Mays Hill,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10407,McCarrs Creek,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10408,McGraths Hill,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10409,McMahons Point,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10410,Meadowbank,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10411,Melrose Park,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10412,Menai,U91,113.26097560975609,117.80952380952382,121.12352941176472,121.93076923076926,123.10666666666665,131.20714285714288,126.06000000000002,122.39285714285715,130.5857142857143,126.8875,122.36666666666669,114.24827586206897,123.11276595744675,132.26470588235293,133.8,136.23999999999998,139.5375,139.49090909090913,137.35,139.775,140.87894736842108,149.80909090909094,148.0909090909091,145.3066666666667,148.66000000000003,159.53076923076924,157.43478260869563,136.10967741935482,133.64827586206894,128.18571428571428,128.44285714285715,134.15,140.85,147.87500000000003,147.97500000000002,143.64666666666668,150.1615384615385,152.19090909090912,157.28750000000002
10413,Menangle Park,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10414,Merrylands,U91,111.37753623188449,115.51869565217423,119.37547169811307,114.35528455284536,128.81744186046492,131.78813559322012,129.579487179487,117.2244274809162,124.26923076923076,120.63333333333337,120.56592178770946,114.33296703296739,118.11759656652393,125.33066037735883,129.91052631578938,132.41718749999995,134.27391304347822,133.4534246575342,138.17333333333323,129.4065420560748,141.90224719101113,146.66666666666652,144.61388888888908,142.7273381294964,149.22611464968182,153.91686746987938,155.71666666666675,129.94454545454545,131.20229007633588,131.01219512195115,130.83061224489785,134.77575757575758,141.958064516129,146.3054545454544,138.3893617021276,139.53414634146336,144.34999999999997,146.70555555555552,153.96296296296282
10415,Merrylands West,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10416,Middle Cove,U91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
